cellId,sampleIndex,legIndex,anchorKind,rank,canonical,distance
single-mft-005,3,0,query,7,수유용품 > 일회용젖병/비닐팩,0.3528982400894165
single-mft-005,3,0,query,8,커피/생수/음료 > 생수,0.3545825481414795
single-mft-005,4,0,query,1,우유/유제품 > 우유,0.2640430016466325
single-mft-005,4,0,query,2,우유/유제품 > 두유,0.32340484857559204
single-mft-005,4,0,query,3,우유/유제품 > 요구르트/요거트,0.33482535689028126
single-mft-005,4,0,query,4,커피/생수/음료 > 전통음료,0.35165146877458764
single-mft-005,4,0,query,5,유아동식/영양제 > 유아동식,0.3517538905143738
single-mft-005,4,0,query,6,축산 > 축산가공식품,0.3521168441842094
single-mft-005,4,0,query,7,수유용품 > 일회용젖병/비닐팩,0.3528982400894165
single-mft-005,4,0,query,8,커피/생수/음료 > 생수,0.3545825481414795
single-mft-005,6,0,query,1,우유/유제품 > 우유,0.2640430016466325
single-mft-005,6,0,query,2,우유/유제품 > 두유,0.32340484857559204
single-mft-005,6,0,query,3,우유/유제품 > 요구르트/요거트,0.33482535689028126
single-mft-005,6,0,query,4,커피/생수/음료 > 전통음료,0.35165146877458764
single-mft-005,6,0,query,5,유아동식/영양제 > 유아동식,0.3517538905143738
single-mft-005,6,0,query,6,축산 > 축산가공식품,0.3521168441842094
single-mft-005,6,0,query,7,수유용품 > 일회용젖병/비닐팩,0.3528982400894165
single-mft-005,6,0,query,8,커피/생수/음료 > 생수,0.3545825481414795
single-mft-005,7,0,query,1,우유/유제품 > 우유,0.2640430016466325
single-mft-005,7,0,query,2,우유/유제품 > 두유,0.32340484857559204
single-mft-005,7,0,query,3,우유/유제품 > 요구르트/요거트,0.33482535689028126
single-mft-005,7,0,query,4,커피/생수/음료 > 전통음료,0.35165146877458764
single-mft-005,7,0,query,5,유아동식/영양제 > 유아동식,0.3517538905143738
single-mft-005,7,0,query,6,축산 > 축산가공식품,0.3521168441842094
single-mft-005,7,0,query,7,수유용품 > 일회용젖병/비닐팩,0.3528982400894165
single-mft-005,7,0,query,8,커피/생수/음료 > 생수,0.3545825481414795
single-mft-006,0,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,0,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,0,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,0,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,0,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,0,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,0,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,0,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,1,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,1,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,1,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,1,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,1,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,1,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,1,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,1,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,2,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,2,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,2,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,2,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,2,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,2,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,2,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,2,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,3,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,3,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,3,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,3,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,3,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,3,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,3,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,3,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,4,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,4,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,4,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,4,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,4,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,4,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,4,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,4,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,5,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,5,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,5,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,5,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,5,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,5,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,5,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,5,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-006,6,0,query,1,고양이용품 > 사료,0.24054805990766992
single-mft-006,6,0,query,2,고양이용품 > 간식,0.2854535409537815
single-mft-006,6,0,query,3,고양이용품 > 영양제,0.2919930430652756
single-mft-006,6,0,query,4,고양이용품 > 배변/위생용품,0.3059388812816798
single-mft-006,6,0,query,5,강아지용품 > 사료,0.3064935024682568
single-mft-006,6,0,query,6,조류용품 > 모이/사료,0.32467464657576883
single-mft-006,6,0,query,7,관상어/수족관 > 사료,0.3252740710647022
single-mft-006,6,0,query,8,조류용품 > 모이통/식기,0.35266635700068616
single-mft-006,7,0,query,1,고양이용품 > 사료,0.23777270317077637
single-mft-006,7,0,query,2,고양이용품 > 간식,0.2778627872467041
single-mft-006,7,0,query,3,고양이용품 > 영양제,0.2848293568143053
single-mft-006,7,0,query,4,고양이용품 > 배변/위생용품,0.30226022005081177
single-mft-006,7,0,query,5,강아지용품 > 사료,0.3026005029678345
single-mft-006,7,0,query,6,조류용품 > 모이/사료,0.319443941116333
single-mft-006,7,0,query,7,관상어/수족관 > 사료,0.32171068658168867
single-mft-006,7,0,query,8,조류용품 > 모이통/식기,0.3466681241989136
single-mft-007,0,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,0,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,0,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,0,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,0,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,0,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,0,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,0,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,1,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,1,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,1,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,1,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,1,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,1,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,1,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,1,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,2,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,2,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,2,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,2,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,2,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,2,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,2,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,2,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,3,0,raw,1,유아동잡화 > 신생아잡화,0.2317666044304756
single-mft-007,3,0,raw,2,유아세제/위생용품 > 위생/건강용품,0.23322300712925015
single-mft-007,3,0,raw,3,수입명품 > 유아동잡화,0.24132803185844043
single-mft-007,3,0,raw,4,유아안전/실내용품 > 유아안전용품,0.2418922041718825
single-mft-007,3,0,raw,5,유아동식/영양제 > 유아동식,0.2462012024997935
single-mft-007,3,0,raw,6,유아세제/위생용품 > 유아구강용품,0.2501575201655899
single-mft-007,3,0,raw,7,유아세제/위생용품 > 유아세제,0.252060725916493
single-mft-007,3,0,raw,8,유아목욕/스킨케어 > 유아목욕용품,0.25753305807512517
single-mft-007,3,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,3,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,3,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,3,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,3,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,3,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,3,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,3,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,4,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,4,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,4,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,4,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,4,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,4,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,4,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,4,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,5,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,5,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,5,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,5,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,5,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,5,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,5,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,5,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,6,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,6,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,6,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,6,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,6,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,6,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,6,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,6,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-007,7,0,query,1,기저귀 > 일회용기저귀,0.2699774503707886
single-mft-007,7,0,query,2,기저귀 > 수영장기저귀,0.27957117557525635
single-mft-007,7,0,query,3,기저귀 > 천기저귀,0.2822836637496948
single-mft-007,7,0,query,4,유아세제/위생용품 > 위생/건강용품,0.28851592540740967
single-mft-007,7,0,query,5,기저귀 > 천기저귀 액세서리,0.289037823677063
single-mft-007,7,0,query,6,유아동잡화 > 신생아잡화,0.29426912350264534
single-mft-007,7,0,query,7,유아세제/위생용품 > 유아구강용품,0.31305354833602905
single-mft-007,7,0,query,8,수입명품 > 유아동잡화,0.3210918115918736
single-mft-008,0,0,query,1,문구/사무용품 > 문구용품,0.32389324819087195
single-mft-008,0,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3356286685356098
single-mft-008,0,0,query,3,프린터/복합기 > 레이저 복합기,0.3502454564048483
single-mft-008,0,0,query,4,프린터/복합기 > 레이저 프린터,0.35374043446005654
single-mft-008,0,0,query,5,프린터/복합기 > 토너,0.35422573549228087
single-mft-008,0,0,query,6,화방용품 > 스케치북,0.35944781778597257
single-mft-008,0,0,query,7,DIY자재/용품 > 반제품,0.3641296246129051
single-mft-008,0,0,query,8,전기/산업자재 > 보수용품,0.365487001269281
single-mft-008,1,0,query,1,문구/사무용품 > 문구용품,0.32389324819087195
single-mft-008,1,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3356286685356098
single-mft-008,1,0,query,3,프린터/복합기 > 레이저 복합기,0.3502454564048483
single-mft-008,1,0,query,4,프린터/복합기 > 레이저 프린터,0.35374043446005654
single-mft-008,1,0,query,5,프린터/복합기 > 토너,0.35422573549228087
single-mft-008,1,0,query,6,화방용품 > 스케치북,0.35944781778597257
single-mft-008,1,0,query,7,DIY자재/용품 > 반제품,0.3641296246129051
single-mft-008,1,0,query,8,전기/산업자재 > 보수용품,0.365487001269281
single-mft-008,2,0,query,1,문구/사무용품 > 문구용품,0.32389324819087195
single-mft-008,2,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3356286685356098
single-mft-008,2,0,query,3,프린터/복합기 > 레이저 복합기,0.3502454564048483
single-mft-008,2,0,query,4,프린터/복합기 > 레이저 프린터,0.35374043446005654
single-mft-008,2,0,query,5,프린터/복합기 > 토너,0.35422573549228087
single-mft-008,2,0,query,6,화방용품 > 스케치북,0.35944781778597257
single-mft-008,2,0,query,7,DIY자재/용품 > 반제품,0.3641296246129051
single-mft-008,2,0,query,8,전기/산업자재 > 보수용품,0.365487001269281
single-mft-008,3,0,query,1,문구/사무용품 > 문구용품,0.32227102783573003
single-mft-008,3,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3407926762576494
single-mft-008,3,0,query,3,화방용품 > 스케치북,0.352216503156214
single-mft-008,3,0,query,4,프린터/복합기 > 레이저 복합기,0.3570586059724442
single-mft-008,3,0,query,5,프린터/복합기 > 레이저 프린터,0.3590958928522988
single-mft-008,3,0,query,6,뷰티소품 > 기름종이,0.36379569768905184
single-mft-008,3,0,query,7,프린터/복합기 > 스캐너,0.36809761904504656
single-mft-008,3,0,query,8,전기/산업자재 > 보수용품,0.3688742550201045
single-mft-008,4,0,query,1,문구/사무용품 > 문구용품,0.32389324819087195
single-mft-008,4,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3356286685356098
single-mft-008,4,0,query,3,프린터/복합기 > 레이저 복합기,0.3502454564048483
single-mft-008,4,0,query,4,프린터/복합기 > 레이저 프린터,0.35374043446005654
single-mft-008,4,0,query,5,프린터/복합기 > 토너,0.35422573549228087
single-mft-008,4,0,query,6,화방용품 > 스케치북,0.35944781778597257
single-mft-008,4,0,query,7,DIY자재/용품 > 반제품,0.3641296246129051
single-mft-008,4,0,query,8,전기/산업자재 > 보수용품,0.365487001269281
single-mft-008,5,0,query,1,문구/사무용품 > 문구용품,0.32389324819087195
single-mft-008,5,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3356286685356098
single-mft-008,5,0,query,3,프린터/복합기 > 레이저 복합기,0.3502454564048483
single-mft-008,5,0,query,4,프린터/복합기 > 레이저 프린터,0.35374043446005654
single-mft-008,5,0,query,5,프린터/복합기 > 토너,0.35422573549228087
single-mft-008,5,0,query,6,화방용품 > 스케치북,0.35944781778597257
single-mft-008,5,0,query,7,DIY자재/용품 > 반제품,0.3641296246129051
single-mft-008,5,0,query,8,전기/산업자재 > 보수용품,0.365487001269281
single-mft-008,6,0,query,1,문구/사무용품 > 문구용품,0.32227102783573003
single-mft-008,6,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3407926762576494
single-mft-008,6,0,query,3,화방용품 > 스케치북,0.352216503156214
single-mft-008,6,0,query,4,프린터/복합기 > 레이저 복합기,0.3570586059724442
single-mft-008,6,0,query,5,프린터/복합기 > 레이저 프린터,0.3590958928522988
single-mft-008,6,0,query,6,뷰티소품 > 기름종이,0.36379569768905184
single-mft-008,6,0,query,7,프린터/복합기 > 스캐너,0.36809761904504656
single-mft-008,6,0,query,8,전기/산업자재 > 보수용품,0.3688742550201045
single-mft-008,7,0,query,1,문구/사무용품 > 문구용품,0.32227102783573003
single-mft-008,7,0,query,2,프린터/복합기 > 사무용 복합기/프린터,0.3407926762576494
single-mft-008,7,0,query,3,화방용품 > 스케치북,0.352216503156214
single-mft-008,7,0,query,4,프린터/복합기 > 레이저 복합기,0.3570586059724442
single-mft-008,7,0,query,5,프린터/복합기 > 레이저 프린터,0.3590958928522988
single-mft-008,7,0,query,6,뷰티소품 > 기름종이,0.36379569768905184
single-mft-008,7,0,query,7,프린터/복합기 > 스캐너,0.36809761904504656
single-mft-008,7,0,query,8,전기/산업자재 > 보수용품,0.3688742550201045
single-mft-009,0,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,0,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,0,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,0,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,0,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,0,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,0,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,0,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,1,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,1,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,1,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,1,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,1,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,1,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,1,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,1,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,2,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,2,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,2,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,2,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,2,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,2,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,2,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,2,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,3,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,3,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,3,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,3,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,3,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,3,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,3,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,3,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,4,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,4,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,4,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,4,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,4,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,4,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,4,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,4,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,5,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,5,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,5,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,5,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,5,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,5,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,5,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,5,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,6,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,6,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,6,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,6,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,6,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,6,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,6,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,6,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-009,7,0,query,1,세탁용품 > 기타 세탁용품,0.2591922724728408
single-mft-009,7,0,query,2,세탁기/건조기 > 건조기,0.29326319694519043
single-mft-009,7,0,query,3,세탁기/건조기 > 의류관리기,0.2975248275712017
single-mft-009,7,0,query,4,세제/방향/살충 > 세탁세제,0.30413997173309326
single-mft-009,7,0,query,5,세탁용품 > 빨래건조대,0.30887794494628906
single-mft-009,7,0,query,6,세탁용품 > 다림질용품,0.3136391861868826
single-mft-009,7,0,query,7,헤어케어 > 린스,0.3192083620081331
single-mft-009,7,0,query,8,세제/방향/살충 > 청소세제/세정제,0.32314133552980173
single-mft-010,0,0,query,1,냉장/냉동식품 > 국/탕/찌개,0.312963921604389
single-mft-010,0,0,query,2,채소 > 감자/고구마/옥수수,0.3245358467102003
single-mft-010,0,0,query,3,건강식품 > 인삼/한방재료,0.32800044584276833
single-mft-010,0,0,query,4,냉장/냉동식품 > 안주류,0.3387708269817118
single-mft-010,0,0,query,5,반찬/젓갈 > 반찬,0.3402825200726092
single-mft-010,0,0,query,6,DIY자재/용품 > 반제품,0.34081351823927597
single-mft-010,0,0,query,7,채소 > 파/마늘/양념채소,0.3429802860605875
single-mft-010,0,0,query,8,가공식품 > 조미료/양념,0.345939160520359
single-mft-010,3,0,query,1,냉장/냉동식품 > 국/탕/찌개,0.312963921604389
single-mft-010,3,0,query,2,채소 > 감자/고구마/옥수수,0.3245358467102003
single-mft-010,3,0,query,3,건강식품 > 인삼/한방재료,0.32800044584276833
single-mft-010,3,0,query,4,냉장/냉동식품 > 안주류,0.3387708269817118
single-mft-010,3,0,query,5,반찬/젓갈 > 반찬,0.3402825200726092
single-mft-010,3,0,query,6,DIY자재/용품 > 반제품,0.34081351823927597
single-mft-010,3,0,query,7,채소 > 파/마늘/양념채소,0.3429802860605875
single-mft-010,3,0,query,8,가공식품 > 조미료/양념,0.345939160520359
single-mft-010,4,0,query,1,냉장/냉동식품 > 국/탕/찌개,0.312963921604389
single-mft-010,4,0,query,2,채소 > 감자/고구마/옥수수,0.3245358467102003
single-mft-010,4,0,query,3,건강식품 > 인삼/한방재료,0.32800044584276833
single-mft-010,4,0,query,4,냉장/냉동식품 > 안주류,0.3387708269817118
single-mft-010,4,0,query,5,반찬/젓갈 > 반찬,0.3402825200726092
single-mft-010,4,0,query,6,DIY자재/용품 > 반제품,0.34081351823927597
single-mft-010,4,0,query,7,채소 > 파/마늘/양념채소,0.3429802860605875
single-mft-010,4,0,query,8,가공식품 > 조미료/양념,0.345939160520359
single-mft-010,5,0,query,1,냉장/냉동식품 > 국/탕/찌개,0.312963921604389
single-mft-010,5,0,query,2,채소 > 감자/고구마/옥수수,0.3245358467102003
single-mft-010,5,0,query,3,건강식품 > 인삼/한방재료,0.32800044584276833
single-mft-010,5,0,query,4,냉장/냉동식품 > 안주류,0.3387708269817118
single-mft-010,5,0,query,5,반찬/젓갈 > 반찬,0.3402825200726092
single-mft-010,5,0,query,6,DIY자재/용품 > 반제품,0.34081351823927597
single-mft-010,5,0,query,7,채소 > 파/마늘/양념채소,0.3429802860605875
single-mft-010,5,0,query,8,가공식품 > 조미료/양념,0.345939160520359
single-mft-010,6,0,query,1,냉장/냉동식품 > 국/탕/찌개,0.312963921604389
single-mft-010,6,0,query,2,채소 > 감자/고구마/옥수수,0.3245358467102003
single-mft-010,6,0,query,3,건강식품 > 인삼/한방재료,0.32800044584276833
single-mft-010,6,0,query,4,냉장/냉동식품 > 안주류,0.3387708269817118
single-mft-010,6,0,query,5,반찬/젓갈 > 반찬,0.3402825200726092
single-mft-010,6,0,query,6,DIY자재/용품 > 반제품,0.34081351823927597
single-mft-010,6,0,query,7,채소 > 파/마늘/양념채소,0.3429802860605875
single-mft-010,6,0,query,8,가공식품 > 조미료/양념,0.345939160520359
single-mft-011,0,0,query,1,노트북 > 삼성전자,0.24590694904327393
single-mft-011,0,0,query,2,노트북 > LG전자,0.24742622658170488
single-mft-011,0,0,query,3,노트북 > ASUS,0.2500509023666382
single-mft-011,0,0,query,4,여성가방 > 노트북가방,0.2811633348464966
single-mft-011,0,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
single-mft-011,0,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
single-mft-011,0,0,query,7,남성가방 > 노트북가방,0.30054839256694144
single-mft-011,0,0,query,8,브랜드 남성가방 > 노트북가방,0.31184136867523193
single-mft-011,1,0,query,1,노트북 > 삼성전자,0.24590694904327393
single-mft-011,1,0,query,2,노트북 > LG전자,0.24742622658170488
single-mft-011,1,0,query,3,노트북 > ASUS,0.2500509023666382
single-mft-011,1,0,query,4,여성가방 > 노트북가방,0.2811633348464966
single-mft-011,1,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
single-mft-011,1,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
single-mft-011,1,0,query,7,남성가방 > 노트북가방,0.30054839256694144
single-mft-011,1,0,query,8,브랜드 남성가방 > 노트북가방,0.31184136867523193
single-mft-011,2,0,query,1,노트북 > 삼성전자,0.24590694904327393
single-mft-011,2,0,query,2,노트북 > LG전자,0.24742622658170488
single-mft-011,2,0,query,3,노트북 > ASUS,0.2500509023666382
single-mft-011,2,0,query,4,여성가방 > 노트북가방,0.2811633348464966
single-mft-011,2,0,query,5,PC부품 > 노트북 메모리(RAM),0.29300493001937866
single-mft-011,2,0,query,6,브랜드 여성가방 > 노트북가방,0.2999703884124756
single-mft-011,2,0,query,7,남성가방 > 노트북가방,0.30054839256694144
single-mft-011,2,0,query,8,브랜드 남성가방 > 노트북가방,0.31184136867523193
single-mft-011,3,0,query,1,노트북 > 삼성전자,0.24590694904327393
single-mft-011,3,0,query,2,노트북 > LG전자,0.24742622658170488
