cellId,sliceId,testType,sampleIndex,legs,unresolved,expansionLeaves,selectCalls,decomposeLegs,adoptedDistance,adoptedMargin,adoptedAnchorKind,dropReasons,latencyMs
single-mft-007,single,MFT,7,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3091
single-mft-008,single,MFT,0,,A4 복사용지 2500매,문구/사무용품 > 문구용품|A4 복사용지 2500매;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지 2500매;프린터/복합기 > 레이저 복합기|A4 복사용지 2500매;프린터/복합기 > 레이저 프린터|A4 복사용지 2500매;프린터/복합기 > 토너|A4 복사용지 2500매;화방용품 > 스케치북|A4 복사용지 2500매;DIY자재/용품 > 반제품|A4 복사용지 2500매;전기/산업자재 > 보수용품|A4 복사용지 2500매,0,|A4 복사용지 2500매,,,,category_distance_rejected,3011
single-mft-008,single,MFT,1,,A4 복사용지 2500매,문구/사무용품 > 문구용품|A4 복사용지 2500매;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지 2500매;프린터/복합기 > 레이저 복합기|A4 복사용지 2500매;프린터/복합기 > 레이저 프린터|A4 복사용지 2500매;프린터/복합기 > 토너|A4 복사용지 2500매;화방용품 > 스케치북|A4 복사용지 2500매;DIY자재/용품 > 반제품|A4 복사용지 2500매;전기/산업자재 > 보수용품|A4 복사용지 2500매,0,|A4 복사용지 2500매,,,,category_distance_rejected,2880
single-mft-008,single,MFT,2,,A4 복사용지 2500매,문구/사무용품 > 문구용품|A4 복사용지 2500매;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지 2500매;프린터/복합기 > 레이저 복합기|A4 복사용지 2500매;프린터/복합기 > 레이저 프린터|A4 복사용지 2500매;프린터/복합기 > 토너|A4 복사용지 2500매;화방용품 > 스케치북|A4 복사용지 2500매;DIY자재/용품 > 반제품|A4 복사용지 2500매;전기/산업자재 > 보수용품|A4 복사용지 2500매,0,|A4 복사용지 2500매,,,,category_distance_rejected,29210
single-mft-008,single,MFT,3,,A4 복사용지,문구/사무용품 > 문구용품|A4 복사용지;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지;화방용품 > 스케치북|A4 복사용지;프린터/복합기 > 레이저 복합기|A4 복사용지;프린터/복합기 > 레이저 프린터|A4 복사용지;뷰티소품 > 기름종이|A4 복사용지;프린터/복합기 > 스캐너|A4 복사용지;전기/산업자재 > 보수용품|A4 복사용지,0,|A4 복사용지,,,,category_distance_rejected,2935
single-mft-008,single,MFT,4,,A4 복사용지 2500매,문구/사무용품 > 문구용품|A4 복사용지 2500매;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지 2500매;프린터/복합기 > 레이저 복합기|A4 복사용지 2500매;프린터/복합기 > 레이저 프린터|A4 복사용지 2500매;프린터/복합기 > 토너|A4 복사용지 2500매;화방용품 > 스케치북|A4 복사용지 2500매;DIY자재/용품 > 반제품|A4 복사용지 2500매;전기/산업자재 > 보수용품|A4 복사용지 2500매,0,|A4 복사용지 2500매,,,,category_distance_rejected,2972
single-mft-008,single,MFT,5,,A4 복사용지 2500매,문구/사무용품 > 문구용품|A4 복사용지 2500매;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지 2500매;프린터/복합기 > 레이저 복합기|A4 복사용지 2500매;프린터/복합기 > 레이저 프린터|A4 복사용지 2500매;프린터/복합기 > 토너|A4 복사용지 2500매;화방용품 > 스케치북|A4 복사용지 2500매;DIY자재/용품 > 반제품|A4 복사용지 2500매;전기/산업자재 > 보수용품|A4 복사용지 2500매,0,|A4 복사용지 2500매,,,,category_distance_rejected,2988
single-mft-008,single,MFT,6,,A4 복사용지,문구/사무용품 > 문구용품|A4 복사용지;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지;화방용품 > 스케치북|A4 복사용지;프린터/복합기 > 레이저 복합기|A4 복사용지;프린터/복합기 > 레이저 프린터|A4 복사용지;뷰티소품 > 기름종이|A4 복사용지;프린터/복합기 > 스캐너|A4 복사용지;전기/산업자재 > 보수용품|A4 복사용지,0,|A4 복사용지,,,,category_distance_rejected,3242
single-mft-008,single,MFT,7,,A4 복사용지,문구/사무용품 > 문구용품|A4 복사용지;프린터/복합기 > 사무용 복합기/프린터|A4 복사용지;화방용품 > 스케치북|A4 복사용지;프린터/복합기 > 레이저 복합기|A4 복사용지;프린터/복합기 > 레이저 프린터|A4 복사용지;뷰티소품 > 기름종이|A4 복사용지;프린터/복합기 > 스캐너|A4 복사용지;전기/산업자재 > 보수용품|A4 복사용지,0,|A4 복사용지,,,,category_distance_rejected,3992
single-mft-009,single,MFT,0,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,3178
single-mft-009,single,MFT,1,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,3578
single-mft-009,single,MFT,2,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,3153
single-mft-009,single,MFT,3,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,2955
single-mft-009,single,MFT,4,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,2959
single-mft-009,single,MFT,5,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,2825
single-mft-009,single,MFT,6,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,2973
single-mft-009,single,MFT,7,,실내건조 섬유유연제,세탁용품 > 기타 세탁용품|실내건조 섬유유연제;세탁기/건조기 > 건조기|실내건조 섬유유연제;세탁기/건조기 > 의류관리기|실내건조 섬유유연제;세제/방향/살충 > 세탁세제|실내건조 섬유유연제;세탁용품 > 빨래건조대|실내건조 섬유유연제;세탁용품 > 다림질용품|실내건조 섬유유연제;헤어케어 > 린스|실내건조 섬유유연제;세제/방향/살충 > 청소세제/세정제|실내건조 섬유유연제,0,|실내건조 섬유유연제,,,,category_distance_rejected,27978
single-mft-010,single,MFT,0,,감자탕 재료,냉장/냉동식품 > 국/탕/찌개|감자탕 재료;채소 > 감자/고구마/옥수수|감자탕 재료;건강식품 > 인삼/한방재료|감자탕 재료;냉장/냉동식품 > 안주류|감자탕 재료;반찬/젓갈 > 반찬|감자탕 재료;DIY자재/용품 > 반제품|감자탕 재료;채소 > 파/마늘/양념채소|감자탕 재료;가공식품 > 조미료/양념|감자탕 재료,0,|감자탕 재료,,,,category_distance_rejected,2651
single-mft-010,single,MFT,1,,,,0,,,,,,2797
single-mft-010,single,MFT,2,,,,0,,,,,,2321
single-mft-010,single,MFT,3,,감자탕 재료,냉장/냉동식품 > 국/탕/찌개|감자탕 재료;채소 > 감자/고구마/옥수수|감자탕 재료;건강식품 > 인삼/한방재료|감자탕 재료;냉장/냉동식품 > 안주류|감자탕 재료;반찬/젓갈 > 반찬|감자탕 재료;DIY자재/용품 > 반제품|감자탕 재료;채소 > 파/마늘/양념채소|감자탕 재료;가공식품 > 조미료/양념|감자탕 재료,0,|감자탕 재료,,,,category_distance_rejected,3167
single-mft-010,single,MFT,4,,감자탕 재료,냉장/냉동식품 > 국/탕/찌개|감자탕 재료;채소 > 감자/고구마/옥수수|감자탕 재료;건강식품 > 인삼/한방재료|감자탕 재료;냉장/냉동식품 > 안주류|감자탕 재료;반찬/젓갈 > 반찬|감자탕 재료;DIY자재/용품 > 반제품|감자탕 재료;채소 > 파/마늘/양념채소|감자탕 재료;가공식품 > 조미료/양념|감자탕 재료,0,|감자탕 재료,,,,category_distance_rejected,6034
single-mft-010,single,MFT,5,,감자탕 재료,냉장/냉동식품 > 국/탕/찌개|감자탕 재료;채소 > 감자/고구마/옥수수|감자탕 재료;건강식품 > 인삼/한방재료|감자탕 재료;냉장/냉동식품 > 안주류|감자탕 재료;반찬/젓갈 > 반찬|감자탕 재료;DIY자재/용품 > 반제품|감자탕 재료;채소 > 파/마늘/양념채소|감자탕 재료;가공식품 > 조미료/양념|감자탕 재료,0,|감자탕 재료,,,,category_distance_rejected,2806
single-mft-010,single,MFT,6,,감자탕 재료,냉장/냉동식품 > 국/탕/찌개|감자탕 재료;채소 > 감자/고구마/옥수수|감자탕 재료;건강식품 > 인삼/한방재료|감자탕 재료;냉장/냉동식품 > 안주류|감자탕 재료;반찬/젓갈 > 반찬|감자탕 재료;DIY자재/용품 > 반제품|감자탕 재료;채소 > 파/마늘/양념채소|감자탕 재료;가공식품 > 조미료/양념|감자탕 재료,0,|감자탕 재료,,,,category_distance_rejected,25648
single-mft-010,single,MFT,7,,,,0,,,,,,3916
single-mft-011,single,MFT,0,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,4211
single-mft-011,single,MFT,1,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,2898
single-mft-011,single,MFT,2,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,2818
single-mft-011,single,MFT,3,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,2985
single-mft-011,single,MFT,4,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,2679
single-mft-011,single,MFT,5,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,2834
single-mft-011,single,MFT,6,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,27217
single-mft-011,single,MFT,7,,노트북,노트북 > 삼성전자|노트북;노트북 > LG전자|노트북;노트북 > ASUS|노트북;여성가방 > 노트북가방|노트북;PC부품 > 노트북 메모리(RAM)|노트북;브랜드 여성가방 > 노트북가방|노트북;남성가방 > 노트북가방|노트북;브랜드 남성가방 > 노트북가방|노트북,0,|노트북,,,,category_distance_rejected,3750
single-mft-012,single,MFT,0,이미용가전 > 전기면도기|전기 면도기,,,0,전기전자가전|전기 면도기,0.2194,0.0697,query,,3014
single-mft-012,single,MFT,1,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,3188
single-mft-012,single,MFT,2,이미용가전 > 전기면도기|전기 면도기,,,0,가전/전자제품|전기 면도기,0.2194,0.0697,query,,3031
single-mft-012,single,MFT,3,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,3072
single-mft-012,single,MFT,4,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,3087
single-mft-012,single,MFT,5,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,3231
single-mft-012,single,MFT,6,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,25436
single-mft-012,single,MFT,7,이미용가전 > 전기면도기|전기 면도기,,,0,|전기 면도기,0.2194,0.0697,query,,4626
single-mft-013,single,MFT,0,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,4593
single-mft-013,single,MFT,1,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,3410
single-mft-013,single,MFT,2,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,3340
single-mft-013,single,MFT,3,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,3109
single-mft-013,single,MFT,4,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,3417
single-mft-013,single,MFT,5,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,2676
single-mft-013,single,MFT,6,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,3546
single-mft-013,single,MFT,7,,백팩,여성가방 > 백팩|백팩;남성가방 > 백팩|백팩;브랜드 여성가방 > 백팩|백팩;브랜드 남성가방 > 백팩|백팩;여성가방 > 스포츠가방|백팩;남성가방 > 스포츠가방|백팩;남성가방 > 히프색/슬링백|백팩;여성가방 > 노트북가방|백팩,0,|백팩,,,,category_distance_rejected,2535
single-mft-014,single,MFT,0,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,3087
single-mft-014,single,MFT,1,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,2667
single-mft-014,single,MFT,2,캠핑 > 텐트|캠핑용 텐트,,,0,아웃도어|캠핑용 텐트,0.2104,0.0319,query,,2799
single-mft-014,single,MFT,3,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,3019
single-mft-014,single,MFT,4,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,3702
single-mft-014,single,MFT,5,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,3607
single-mft-014,single,MFT,6,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,2737
single-mft-014,single,MFT,7,캠핑 > 텐트|캠핑 텐트,,,0,|캠핑 텐트,0.2059,0.0374,query,,2901
