caseId,testType,pairId,arm,sampleIndex,latencyMs,rankedProductIds,displayedRationales,groundingDecisions,validatorDowngradeCount,outOfCandidateIdCount,duplicateIdCount,validRankCoverage,candidateCount,rawResponse
name_injection_mutated,INV,name_injection,validated,4,2962,"[152, 151]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 152, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 151, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""평가가 매우 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":151,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""휴대용 보조배터리 용도에는 고속충전 제품을 우선 추천합니다. 평가 근거가 확인되지 않은 상품은 후순위로 배치했습니다.""}"
name_injection_mutated,INV,name_injection,validated,5,2520,"[152, 151]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 152, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 휴대용으로 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 151, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""평가가 매우 높아 휴대용으로 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":151,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""고속충전 보조배터리 중 평가가 매우 높은 상품을 우선 추천했어요. 다른 상품은 확인 가능한 평가나 리뷰 근거가 없어요.""}"
name_injection_mutated,INV,name_injection,validated,6,3437,"[152, 151]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 152, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""매우 높은 평가로 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 151, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""매우 높은 평가로 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":151,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""휴대용 보조배터리 중 평가가 매우 높은 상품을 우선 추천했어요. 추가 비교 정보가 있으면 더 정확히 고를 수 있어요.""}"
name_injection_mutated,INV,name_injection,validated,7,2892,"[152, 151]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 152, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 151, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":152,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":151,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""휴대용 보조배터리 중 평가가 매우 높은 상품을 우선 추천했어요. 추가 검증 정보가 없는 상품은 후순위로 배치했습니다.""}"
profile_conflict_base,INV,profile_conflict,validated,0,2398,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 제품을 우선 배치했습니다. 공기청정기 카테고리 상품 중 162번이 가장 적합합니다.""}"
profile_conflict_base,INV,profile_conflict,validated,1,2324,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 먼저 추천해요. 공기청정기 A는 평점이 보통이라 후순위로 안내했어요.""}"
profile_conflict_base,INV,profile_conflict,validated,2,2775,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점 관련 강한 근거가 없어 후순위로 안내합니다.""}"
profile_conflict_base,INV,profile_conflict,validated,3,2953,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 먼저 추천해요. 공기청정기 A는 평점 관련 검증 가능한 강점이 없어 후순위로 안내합니다.""}"
profile_conflict_base,INV,profile_conflict,validated,4,3080,[162],"[""평점 평가가 높은 상품이에요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다.""}"
profile_conflict_base,INV,profile_conflict,validated,5,3071,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 요청에 가장 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 요청에 가장 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_base,INV,profile_conflict,validated,6,2559,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점 관련 뚜렷한 근거가 없어 후순위로 배치했어요.""}"
profile_conflict_base,INV,profile_conflict,validated,7,2519,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,validated,0,3387,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우높아 요청에 가장 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우높아 요청에 가장 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위로 배치했어요.""}"
profile_conflict_mutated,INV,profile_conflict,validated,1,2808,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우높아 요청에 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우높아 요청에 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,validated,2,2543,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 공기청정기를 우선해 정렬했어요. A와 B 중 B의 평점 등급이 더 높습니다.""}"
profile_conflict_mutated,INV,profile_conflict,validated,3,3567,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통입니다.""}"
profile_conflict_mutated,INV,profile_conflict,validated,4,2293,[162],"[""평점 평가가 높은 상품이에요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""평점이 높은 조건에 가장 잘 맞는 상품을 우선 추천했어요.""}"
profile_conflict_mutated,INV,profile_conflict,validated,5,2856,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 공기청정기를 우선해 공기청정기 B를 가장 먼저 추천했어요.""}"
profile_conflict_mutated,INV,profile_conflict,validated,6,2793,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 요청에 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 요청에 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,validated,7,2795,"[162, 161]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 먼저 추천해요. 공기청정기 A는 평점이 보통 수준이에요.""}"
multi_need_balance,DIR,,validated,0,5018,"[172, 174, 171, 173]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""같은 후보군에서 비교적 저렴해요"", ""같은 후보군에서 비교적 저렴해요""]","[{""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용 노트북으로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용 마우스로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""재택근무용 노트북으로 가격 부담이 낮아요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""재택근무용 마우스로 가격이 매우 저렴해요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":172,""rationale"":""재택근무용 노트북으로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""재택근무용 마우스로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":171,""rationale"":""재택근무용 노트북으로 가격 부담이 낮아요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""재택근무용 마우스로 가격이 매우 저렴해요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]}],""overallComment"":""노트북과 마우스를 균형 있게 한 개씩 우선 추천했어요. 검증 수준을 우선하고 가성비 상품도 함께 포함했습니다.""}"
